start_s,end_s,supply_GiB_s
2.8200000000000003,2.83,40.0
2.83,2.84,40.0
2.84,2.85,40.0
2.85,2.86,40.0
2.86,2.87,40.0
2.87,2.88,40.0
2.88,2.89,40.0
2.89,2.9,40.0
2.9,2.91,40.0
2.91,2.92,40.0
2.92,2.93,24.264939885581043
2.93,2.94,33.770751953125
2.94,2.95,25.259774559217476
2.95,2.96,31.41718247930112
2.96,2.9699999999999998,29.51778071884837
2.9699999999999998,2.98,32.1222509502968
2.98,2.99,23.0549743514257
2.99,3.0,27.161888058086333
3.0,3.01,35.09639152188356
3.01,3.02,40.0
3.02,3.0300000000000002,32.15863675547189
3.0300000000000002,3.04,12.75634765625
3.04,3.05,27.639841170388536
3.05,3.06,32.412644523297786
3.06,3.0700000000000003,35.1528255705598
3.0700000000000003,3.08,31.476644412843598
3.08,3.09,34.4171421117444
3.09,3.1,20.667833947083636
3.1,3.1100000000000003,31.683690822676
3.1100000000000003,3.12,21.16546630859375
3.12,3.13,29.512568607297
3.13,3.14,40.0
3.14,3.1500000000000004,40.0
3.1500000000000004,3.16,25.630444991205877
3.16,3.17,9.977225659309624
3.17,3.1799999999999997,33.049920101602765
3.1799999999999997,3.19,34.554046544390076
3.19,3.2,40.0
3.2,3.21,35.41818911572591
3.21,3.2199999999999998,22.784865205318056
3.2199999999999998,3.23,35.290085966556944
3.23,3.24,30.729599854263142
3.24,3.25,33.99207983323686
3.25,3.26,11.63177490234375
3.26,3.27,28.75213623046875
3.27,3.2800000000000002,35.77534388109598
3.2800000000000002,3.29,40.0
3.29,3.3,40.0
3.3,3.31,37.67611804570515
3.31,3.3200000000000003,40.0
3.3200000000000003,3.33,40.0
3.33,3.34,22.273444619488146
3.34,3.35,34.537530517891355
3.35,3.3600000000000003,36.17164383115778
3.3600000000000003,3.37,21.10925406559909
3.37,3.38,24.14964697105279
3.38,3.39,25.877639060849106
3.39,3.4000000000000004,10.095394632160605
3.4000000000000004,3.41,28.38287353515625
3.41,3.42,31.683396642580192
3.42,3.4299999999999997,40.0
3.4299999999999997,3.44,40.0
3.44,3.45,28.716871010516115
3.45,3.46,36.84582609690369
3.46,3.4699999999999998,29.4339365858159
3.4699999999999998,3.48,40.0
3.48,3.49,39.29823127812779
3.49,3.5,40.0
3.5,3.51,40.0
3.51,3.52,40.0
3.52,3.5300000000000002,40.0
3.5300000000000002,3.54,40.0
3.54,3.55,40.0
3.55,3.56,40.0
3.56,3.5700000000000003,40.0
3.5700000000000003,3.58,40.0
3.58,3.59,39.02855709214418
3.59,3.6,38.18586450125258
3.6,3.6100000000000003,40.0
3.6100000000000003,3.62,36.659568460670926
3.62,3.63,32.601465686251686
3.63,3.64,27.978716727768187
3.64,3.6500000000000004,36.84639073452672
3.6500000000000004,3.66,40.0
3.66,3.67,40.0
3.67,3.6799999999999997,22.116281248390806
3.6799999999999997,3.69,24.822118056144973
3.69,3.7,35.475494214329956
3.7,3.71,40.0
3.71,3.7199999999999998,40.0
3.7199999999999998,3.73,40.0
3.73,3.74,40.0
3.74,3.75,40.0
3.75,3.76,40.0
3.76,3.77,40.0
3.77,3.7800000000000002,40.0
3.7800000000000002,3.79,40.0
3.79,3.8,40.0
3.8,3.81,40.0
3.81,3.8200000000000003,40.0
3.8200000000000003,3.83,40.0
3.83,3.84,13.33051653666189
3.84,3.85,32.773273916976905
3.85,3.8600000000000003,16.836002375883254
3.8600000000000003,3.87,40.0
3.87,3.88,40.0
3.88,3.89,40.0
3.89,3.9000000000000004,21.639979070858317
3.9000000000000004,3.91,24.99646476689486
3.91,3.92,33.16133574205742
3.92,3.9299999999999997,39.43248138016497
3.9299999999999997,3.94,40.0
3.94,3.95,40.0
3.95,3.96,40.0
3.96,3.9699999999999998,40.0
3.9699999999999998,3.98,40.0
3.98,3.99,40.0
3.99,4.0,40.0
