order,policy,seed,window,npu_id,U_percent,active_ms,compute_ms
random,od_baseline,43,full_population,4,99.31457776420916,8344.96617702515,8333.217548680423
random,od_baseline,43,full_population,5,99.31457776420916,8387.309698143314,8333.217548680423
random,od_baseline,43,full_population,6,99.31457776420906,8379.005383665766,8333.217548680415
random,od_baseline,43,full_population,7,99.31457776420905,8362.120007689202,8333.217548680414
random,od_baseline,43,full_population,8,99.31457776420903,8345.692113914787,8333.217548680412
random,od_baseline,43,full_population,9,99.31457776420906,8363.911870994869,8333.217548680415
random,od_baseline,43,full_population,10,99.31457776420899,8355.632833519276,8333.217548680408
random,od_baseline,43,full_population,11,99.31457776420892,8389.139126951886,8333.217548680403
random,od_baseline,43,full_population,12,99.31457776420898,8344.664053001696,8333.217548680408
random,od_baseline,43,full_population,13,99.31457776420906,8363.391446287837,8333.217548680415
random,od_baseline,43,full_population,14,99.31457776420916,8378.292035277103,8333.217548680423
random,od_baseline,43,full_population,15,99.31457776420895,8361.066869774155,8333.217548680404
random,od_baseline,43,full_population,16,99.31457776420916,8356.853918114017,8333.217548680423
random,od_baseline,43,full_population,17,99.31457776420916,8378.409627952884,8333.217548680423
random,od_baseline,43,full_population,18,99.31457776420909,8381.439160521239,8333.217548680417
random,od_baseline,43,full_population,19,99.31457776420903,8355.200628319084,8333.217548680412
random,od_baseline,43,full_population,20,99.31457776420902,8390.729474241933,8333.217548680412
random,od_baseline,43,full_population,21,99.31457776420909,8362.866925413817,8333.217548680417
random,od_baseline,43,full_population,22,99.31457776420895,8389.04261511107,8333.217548680404
random,od_baseline,43,full_population,23,99.31457776420898,8357.097295799547,8333.217548680408
random,od_baseline,43,full_population,24,99.31457776420895,8361.003927269272,8333.217548680404
random,od_baseline,43,full_population,25,99.31457776420909,8390.062283690182,8333.217548680417
random,od_baseline,43,full_population,26,99.31457776420916,8380.134152586672,8333.217548680423
random,od_baseline,43,full_population,27,99.31457776420912,8378.514432127684,8333.217548680419
random,od_baseline,43,full_population,28,99.31457776420916,8362.678097899172,8333.217548680423
random,od_baseline,43,full_population,29,99.31457776420906,8379.45437353393,8333.217548680415
random,od_baseline,43,full_population,30,99.31457776420906,8378.166250267328,8333.217548680415
random,od_baseline,43,full_population,31,99.31457776420916,8352.77727389033,8333.217548680423
random,od_baseline,7,warm_2_4s,0,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,1,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,2,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,3,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,4,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,5,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,6,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,7,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,8,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,9,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,10,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,11,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,12,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,13,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,14,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,15,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,16,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,17,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,18,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,19,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,20,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,21,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,22,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,23,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,24,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,25,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,26,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,27,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,28,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,29,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,30,100.0,2000.0,2000.0
random,od_baseline,7,warm_2_4s,31,100.0,2000.0,2000.0
random,od_baseline,7,long_2_6s,0,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,1,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,2,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,3,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,4,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,5,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,6,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,7,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,8,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,9,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,10,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,11,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,12,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,13,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,14,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,15,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,16,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,17,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,18,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,19,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,20,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,21,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,22,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,23,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,24,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,25,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,26,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,27,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,28,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,29,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,30,100.0,4000.0,4000.0
random,od_baseline,7,long_2_6s,31,100.0,4000.0,4000.0
random,od_baseline,7,full_population,0,99.36899269116631,8386.134671385502,8333.217548680423
random,od_baseline,7,full_population,1,99.36899269116621,8383.34432033569,8333.217548680415
random,od_baseline,7,full_population,2,99.36899269116631,8344.005254783939,8333.217548680423
random,od_baseline,7,full_population,3,99.3689926911662,8374.3141689685,8333.217548680414
random,od_baseline,7,full_population,4,99.36899269116611,8356.509832420641,8333.217548680406
random,od_baseline,7,full_population,5,99.36899269116616,8344.20647079955,8333.21754868041
random,od_baseline,7,full_population,6,99.3689926911664,8380.948208983165,8333.217548680432
random,od_baseline,7,full_population,7,99.36899269116613,8357.369946654042,8333.217548680408
random,od_baseline,7,full_population,8,99.36899269116627,8383.482793846435,8333.217548680419
random,od_baseline,7,full_population,9,99.3689926911662,8345.486501732172,8333.217548680414
random,od_baseline,7,full_population,10,99.36899269116621,8355.880407371822,8333.217548680415
random,od_baseline,7,full_population,11,99.36899269116617,8359.18259079467,8333.217548680412
random,od_baseline,7,full_population,12,99.36899269116631,8376.072362938234,8333.217548680423
random,od_baseline,7,full_population,13,99.36899269116628,8360.403775389404,8333.21754868042
random,od_baseline,7,full_population,14,99.36899269116621,8356.018880882564,8333.217548680415
random,od_baseline,7,full_population,15,99.36899269116633,8357.059530296636,8333.217548680424
random,od_baseline,7,full_population,16,99.36899269116621,8376.470898802487,8333.217548680415
random,od_baseline,7,full_population,17,99.36899269116621,8361.876630003657,8333.217548680415
random,od_baseline,7,full_population,18,99.36899269116617,8355.607556517327,8333.217548680412
random,od_baseline,7,full_population,19,99.36899269116621,8376.277875120844,8333.217548680415
random,od_baseline,7,full_population,20,99.36899269116624,8385.605954344479,8333.217548680417
random,od_baseline,7,full_population,21,99.36899269116613,8361.175870115956,8333.217548680408
random,od_baseline,7,full_population,22,99.36899269116627,8344.349340477294,8333.217548680419
random,od_baseline,7,full_population,23,99.36899269116613,8361.117123778065,8333.217548680408
random,od_baseline,7,full_population,24,99.36899269116635,8356.018780882574,8333.217548680428
random,od_baseline,7,full_population,25,99.36899269116613,8384.603070433337,8333.217548680408
random,od_baseline,7,full_population,26,99.3689926911662,8358.998159447015,8333.217548680414
random,od_baseline,7,full_population,27,99.36899269116621,8344.441656151119,8333.217548680415
random,od_baseline,7,full_population,28,99.36899269116613,8345.943883934315,8333.217548680408
random,od_baseline,7,full_population,29,99.36899269116617,8375.522565062247,8333.217548680412
random,od_baseline,7,full_population,30,99.36899269116621,8373.491720238033,8333.217548680415
random,od_baseline,7,full_population,31,99.36899269116621,8376.831769163813,8333.217548680415
